"t","x","y","z","a"
3.190217451E0,-1.029835641E-2,-4.813440144E-2,7.094078064E-1,7.111135019E-1
3.195209899E0,-2.455595136E-2,-3.830036521E-2,7.082452774E-1,7.097050695E-1
3.200202347E0,-1.965251565E-2,-4.749406874E-2,7.070922852E-1,7.089579731E-1
3.205194795E0,-1.949110627E-2,-3.282119334E-2,6.917037964E-1,6.927562890E-1
3.210187243E0,-1.458159089E-2,-3.731206059E-2,6.811914444E-1,6.823683731E-1
3.215179691E0,-4.964500666E-3,-4.181391001E-2,6.707658768E-1,6.720862376E-1
3.220172139E0,-4.971995950E-3,-2.248647809E-2,6.651773453E-1,6.655758883E-1
3.225164587E0,-4.981368780E-3,-3.656135499E-2,6.738805771E-1,6.748900495E-1
3.230157034E0,-4.991650581E-3,-4.102285206E-2,6.587686539E-1,6.600635805E-1
3.235149482E0,-1.924547553E-2,-4.069691896E-2,6.532802582E-1,6.548295376E-1
3.240141930E0,-1.908843219E-2,-4.037545621E-2,6.430873871E-1,6.446362797E-1
3.245134378E0,-1.893174648E-2,-4.480428994E-2,6.567220688E-1,6.585208509E-1
3.250126826E0,-1.882396638E-2,-4.439829290E-2,6.465024948E-1,6.482985623E-1
3.255119274E0,-1.876766980E-2,-4.404601455E-2,6.316194534E-1,6.334314570E-1
3.260111722E0,-1.396146417E-2,-3.419791162E-2,6.406030655E-1,6.416671311E-1
3.265104170E0,-1.394385099E-2,-4.342593253E-2,6.257696152E-1,6.274295609E-1
3.270096618E0,-9.178936481E-3,-2.408689260E-2,6.158084869E-1,6.163477297E-1
3.275089066E0,-9.103864431E-3,-2.865067124E-2,6.059284210E-1,6.066737119E-1
3.280081514E0,-9.077191353E-3,-4.742106795E-2,6.056280136E-1,6.075495403E-1
3.285073962E0,-9.052723646E-3,-3.754578531E-2,6.053304672E-1,6.065613014E-1
3.290066409E0,-9.026542306E-3,-4.199655354E-2,5.955381393E-1,5.970853075E-1
3.295058857E0,-1.849953830E-2,-3.696382046E-2,5.858268738E-1,5.872833073E-1
3.300051305E0,-1.364810765E-2,-4.142118990E-2,5.904426575E-1,5.920511106E-1
3.305043753E0,-1.358565688E-2,-2.689629793E-2,5.902709961E-1,5.910396177E-1
3.310036201E0,-1.347582042E-2,-2.194146812E-2,5.948486328E-1,5.954056783E-1
3.315028649E0,-5.135195702E-2,-2.177384496E-2,5.898914337E-1,5.925225965E-1
3.320021097E0,-6.982152909E-2,-4.060250521E-2,5.802249908E-1,5.858196389E-1
3.325013545E0,-3.115417063E-2,-6.397292018E-2,5.896339417E-1,5.939118638E-1
3.330005993E0,-2.552986145E-3,-3.491674364E-2,5.799751282E-1,5.810308477E-1
3.334998441E0,-2.196845412E-2,-1.564787328E-2,5.561552048E-1,5.568088368E-1
3.339990889E0,-3.177441657E-2,-1.548454165E-2,5.420331955E-1,5.431844711E-1
3.344983337E0,6.183445454E-3,-2.011927962E-2,4.947843552E-1,4.952318432E-1
3.349975784E0,3.922268748E-2,-3.886355460E-2,4.669237137E-1,4.701771469E-1
3.354968232E0,3.889441490E-2,-3.365996480E-2,4.582872391E-1,4.611647886E-1
3.359960680E0,1.957488060E-2,-2.849964797E-2,4.687166214E-1,4.699900819E-1
3.364953128E0,1.940932870E-2,-2.338315547E-2,5.028018951E-1,5.037194058E-1
3.369945576E0,4.284107685E-2,-3.735159338E-2,5.271072388E-1,5.301627491E-1
3.374938024E0,3.758549690E-2,-7.979387045E-2,5.559558868E-1,5.629091218E-1
3.379930472E0,-1.491439342E-2,-8.394370973E-2,5.893087387E-1,5.954441830E-1
3.384922920E0,-6.188037992E-2,-4.541842639E-2,6.318721771E-1,6.365174492E-1
3.389915368E0,-6.072330475E-2,-2.515092492E-3,6.503343582E-1,6.531679898E-1
3.394907816E0,-8.826580644E-2,1.623703539E-2,6.021652222E-1,6.088164327E-1
3.399900264E0,-1.114232391E-1,1.740440726E-3,5.306682587E-1,5.422425362E-1
3.404892712E0,-9.209458530E-2,-2.188466489E-2,4.597806931E-1,4.694237285E-1
3.409885159E0,-4.458545148E-2,-2.142304182E-2,4.227285385E-1,4.256127659E-1
3.414877607E0,1.212228835E-2,-2.091658115E-2,4.382181168E-1,4.388844621E-1
3.419870055E0,2.107095718E-2,-3.000925481E-2,4.250812531E-1,4.266598321E-1
3.424862503E0,2.074560523E-2,-2.972598374E-2,4.167928696E-1,4.183662395E-1
3.429854951E0,3.021772206E-2,-4.853712022E-2,3.990707397E-1,4.031456537E-1
3.434847399E0,3.021293879E-2,-5.774405599E-2,4.242296219E-1,4.292062089E-1
3.439839847E0,1.586276293E-2,-5.267909169E-2,4.539279938E-1,4.572497539E-1
3.444832295E0,-3.313362598E-3,-3.810909390E-2,4.881315231E-1,4.896280887E-1
3.449824743E0,-8.233860135E-3,-2.840991318E-2,5.078067780E-1,5.086675175E-1
3.454817191E0,1.063007116E-2,-2.823816240E-2,5.083255768E-1,5.092202708E-1
3.459809639E0,5.641758442E-3,-3.751699626E-2,5.040912628E-1,5.055169193E-1
3.464802087E0,-8.701801300E-3,-2.292552590E-2,5.046405792E-1,5.052359996E-1
3.469794534E0,-3.232461214E-2,-8.406892419E-3,4.909391403E-1,4.920739740E-1
3.474786982E0,-5.095133930E-2,1.069049537E-2,4.678525925E-1,4.707402404E-1
3.479779430E0,-5.522698909E-2,-8.408918977E-3,4.307136536E-1,4.343212885E-1
3.484771878E0,-4.067281634E-2,-1.315423846E-2,4.033832550E-1,4.056419140E-1
3.489764326E0,-1.699052751E-2,-2.245852351E-2,3.762874603E-1,3.773397887E-1
3.494756774E0,6.394833326E-3,-3.168526292E-2,3.684139252E-1,3.698292444E-1
3.499749222E0,1.543913782E-2,-3.613631427E-2,3.701000214E-1,3.721803676E-1
3.504741670E0,4.355017841E-2,-4.055112600E-2,3.860149384E-1,3.905746337E-1
3.509734118E0,3.833778203E-2,-6.392231584E-2,3.922977448E-1,3.993161261E-1
3.514726566E0,1.782625914E-4,-5.865751207E-2,4.127683640E-1,4.169154084E-1
3.519719014E0,-9.022757411E-3,-2.499538660E-2,4.378128052E-1,4.386185494E-1
3.524711462E0,-2.289547026E-2,-1.070748270E-2,4.531497955E-1,4.538541505E-1
3.529703909E0,-4.634991288E-2,-1.078507304E-2,4.541177750E-1,4.566044084E-1
3.534696357E0,-4.606485367E-2,-2.025845647E-2,4.313392639E-1,4.342648229E-1
3.539688805E0,-3.643490374E-2,-1.055915654E-2,4.135036469E-1,4.152400077E-1
3.544681253E0,-3.163482249E-2,-1.988559961E-2,3.910694122E-1,3.928504604E-1
3.549673701E0,-1.252840459E-2,-2.433502674E-2,3.925647736E-1,3.935177962E-1
3.554666149E0,-1.727280021E-2,-1.455087960E-2,3.845491409E-1,3.852117853E-1
3.559658597E0,-7.682204247E-3,-2.384227514E-2,3.671016693E-1,3.679553043E-1
3.564651045E0,-3.022119403E-3,-3.315787017E-2,3.545475006E-1,3.561074385E-1
3.569643493E0,1.548051834E-3,-2.815121412E-2,3.326015472E-1,3.337943627E-1
3.574635941E0,2.022765577E-2,-3.743006289E-2,3.345832825E-1,3.372775424E-1
3.579628389E0,3.880152106E-2,-4.188308120E-2,3.317985535E-1,3.366749629E-1
3.584620837E0,5.262216926E-2,-3.680200875E-2,3.385314941E-1,3.445679223E-1
3.589613284E0,1.909182966E-2,-2.701565623E-2,3.641986847E-1,3.656979978E-1
3.594605732E0,-9.159117937E-3,-2.210856974E-2,3.896465302E-1,3.903807075E-1
3.599598180E0,-2.298015356E-2,-2.194166183E-2,4.053869247E-1,4.066301547E-1
3.604590628E0,-4.158363491E-2,-7.479667664E-3,3.925085068E-1,3.947759770E-1
3.609583076E0,-5.548616499E-2,-2.632929385E-2,3.844909668E-1,3.893651882E-1
3.614575524E0,-4.098134488E-2,-2.602693439E-2,3.622989655E-1,3.655371559E-1
3.619567972E0,-3.149646521E-2,-1.617990434E-2,3.545398712E-1,3.563037144E-1
3.624560420E0,-1.254352927E-2,-2.076077461E-2,3.278484344E-1,3.287444994E-1
3.629552868E0,-7.793381810E-3,-1.580640674E-2,3.251190186E-1,3.255963076E-1
3.634545316E0,-7.729873061E-3,-1.099291444E-2,3.081636429E-1,3.084565219E-1
3.639537764E0,-2.817958593E-3,-3.455989063E-2,3.055953979E-1,3.075562943E-1
3.644530212E0,1.952603459E-3,-2.953991294E-2,3.077974319E-1,3.092178491E-1
3.649522659E0,6.581842899E-3,-3.405961394E-2,3.099822998E-1,3.119173034E-1
3.654515107E0,-7.871776819E-3,-2.899441123E-2,3.169002533E-1,3.183212391E-1
3.659507555E0,1.108478010E-2,-3.351867199E-2,3.237571716E-1,3.256763423E-1
3.664500003E0,1.442626119E-3,-1.421244442E-2,3.400554657E-1,3.403553944E-1
3.669492451E0,-1.271571219E-2,-1.411053538E-2,3.467168808E-1,3.472367953E-1
3.674484899E0,-7.710665464E-3,-2.830447257E-2,3.295783997E-1,3.308814275E-1
3.679477347E0,-7.547169924E-3,-1.378931105E-2,3.220825195E-1,3.224658963E-1
3.684469795E0,-1.703304052E-2,-2.318796515E-2,2.909088135E-1,2.923281443E-1
3.689462243E0,-2.179317176E-2,-2.291142941E-2,2.979860306E-1,2.996590569E-1
3.694454691E0,-2.646222711E-2,-2.263630927E-2,3.097524643E-1,3.117037714E-1
3.699447139E0,2.197489142E-3,-2.241386473E-2,3.071727753E-1,3.079972795E-1
3.704439587E0,-1.681950688E-2,-1.274921000E-2,2.951164246E-1,2.958701442E-1
3.709432034E0,-2.142925560E-2,-2.690505981E-2,2.879085541E-1,2.899559117E-1
3.714424482E0,-2.125318348E-2,-7.704272866E-3,2.855091095E-1,2.864026977E-1
3.719416930E0,-1.642988622E-2,-1.240515709E-2,2.783823013E-1,2.791424991E-1
3.724409430E0,2.548262477E-3,-1.226793230E-2,2.855634689E-1,2.858382245E-1
3.729401930E0,-2.323836088E-3,-1.208136976E-2,2.689418793E-1,2.692231308E-1
3.734394430E0,-7.155343890E-3,-2.139335871E-2,2.856988907E-1,2.865880857E-1
3.739386930E0,-1.179625094E-2,-1.168502867E-2,2.785692215E-1,2.790636175E-1
3.744379430E0,-1.169937849E-2,-2.105078101E-2,2.809972763E-1,2.820274457E-1
3.749371930E0,-2.584990859E-2,-2.084231377E-2,2.881536484E-1,2.900605883E-1
3.754364430E0,-2.093905210E-2,-2.538406849E-2,2.810058594E-1,2.829259406E-1
3.759356930E0,-1.611857116E-2,-3.938411176E-2,2.691698074E-1,2.725129388E-1
3.764349430E0,-1.144045591E-2,-1.522980630E-2,2.669324875E-1,2.676112552E-1
3.769341930E0,7.495760918E-3,-1.976689696E-2,2.742099762E-1,2.750236857E-1
3.774334430E0,2.529472113E-3,-2.431844175E-2,2.671804428E-1,2.682968018E-1
3.779326930E0,-2.293229103E-3,-1.458571851E-2,2.602071762E-1,2.606257405E-1
3.784319430E0,-6.974548101E-3,-9.682551026E-3,2.580385208E-1,2.583142937E-1
3.789311930E0,-3.061084449E-2,-4.870861769E-3,2.606353760E-1,2.624719953E-1
3.794304430E0,-2.075894177E-2,-4.846930504E-3,2.584619522E-1,2.593395595E-1
3.799296930E0,-2.068865299E-2,-9.521067142E-3,2.610597610E-1,2.620512735E-1
3.804289430E0,-1.117369533E-2,-4.660099745E-3,2.541399002E-1,2.544280977E-1
3.809281930E0,-2.553014457E-2,2.118796110E-4,2.567758560E-1,2.580419993E-1
3.814274430E0,-1.597383618E-2,-1.869922876E-2,2.593889236E-1,2.605521796E-1
3.819266930E0,3.050506115E-3,-8.961692452E-3,2.572307587E-1,2.574048965E-1
3.824259430E0,2.922281623E-3,-2.784700692E-2,2.503414154E-1,2.519024013E-1
3.829251930E0,-1.139968634E-2,-1.808394492E-2,2.435083389E-1,2.444448671E-1
3.834244430E0,-1.811340451E-3,-3.219713271E-2,2.367305756E-1,2.389169348E-1
3.839236930E0,1.709489524E-2,-2.239780128E-2,2.252635956E-1,2.270189077E-1
3.844229430E0,1.209883392E-2,-2.222955227E-2,2.376327515E-1,2.389766921E-1
3.849221930E0,-1.179885864E-2,-7.766455412E-3,2.404031754E-1,2.408178100E-1
3.854214430E0,-1.165120304E-2,-7.718428969E-3,2.383985519E-1,2.388078605E-1
3.859206930E0,-1.140546799E-2,-1.242104173E-2,2.411575317E-1,2.417464004E-1
3.864199430E0,-3.030474484E-2,-2.177961171E-2,2.391490936E-1,2.420434218E-1
3.869191930E0,-4.904871434E-2,-1.681640744E-2,2.514028549E-1,2.566942995E-1
3.874184430E0,-6.763539463E-2,2.301022410E-3,2.493076324E-1,2.583295123E-1
3.879176878E0,-5.292930454E-2,7.064431906E-3,2.329874039E-1,2.390283411E-1
3.884169326E0,-3.839660436E-2,-7.256656885E-3,2.168025970E-1,2.202959927E-1
3.889161774E0,-2.408780158E-2,-1.665996015E-2,1.865100861E-1,1.887956267E-1
3.894154222E0,-5.029439926E-4,-6.990864873E-3,1.992082596E-1,1.993315224E-1
3.899146670E0,8.690670133E-3,-6.848514080E-3,2.118005753E-1,2.120894000E-1
3.904139118E0,3.215478361E-2,-6.758183241E-3,2.195367813E-1,2.219819846E-1
3.909131566E0,2.228669822E-2,-2.096410096E-2,2.034626007E-1,2.057503836E-1
3.914124014E0,1.265341043E-2,-3.030312061E-2,2.017660141E-1,2.044209196E-1
3.919116462E0,1.259629428E-2,-2.052031457E-2,2.048330307E-1,2.062433524E-1
3.924108909E0,2.991780639E-3,-1.561841369E-2,2.173719406E-1,2.179528531E-1
3.929101357E0,-1.132985950E-2,-1.550416648E-2,2.203102112E-1,2.211455042E-1
3.934093805E0,-1.791909337E-3,-2.483864129E-2,1.947336197E-1,1.963195143E-1
3.939086253E0,-1.881361008E-3,-2.934683859E-2,2.121076584E-1,2.141364873E-1
3.944078701E0,-1.621446013E-2,-2.431960404E-2,2.055940628E-1,2.076614324E-1
3.949071149E0,-2.557888627E-2,-1.938605309E-2,2.133779526E-1,2.157782406E-1
3.954063597E0,-2.526527643E-2,-1.449276507E-2,2.021007538E-1,2.041888565E-1
3.959056045E0,-1.550821960E-2,4.605263472E-3,1.909189224E-1,1.916031009E-1
3.964048493E0,-2.498045564E-2,-4.947736859E-3,1.893291473E-1,1.910341051E-1
3.969040941E0,-1.553156972E-2,-9.620815516E-3,1.830072403E-1,1.839169371E-1
3.974033389E0,-6.162583828E-3,-9.507283568E-3,1.862354279E-1,1.865797429E-1
3.979025837E0,8.029744029E-3,-9.394705296E-3,1.989316940E-1,1.993152181E-1
3.984018284E0,1.265664399E-2,-4.535362124E-3,1.925277710E-1,1.929966392E-1
3.989010732E0,-1.746773720E-3,-1.401135325E-2,1.766786575E-1,1.772419738E-1
3.994003180E0,3.015995026E-3,-2.335651219E-2,1.752071381E-1,1.767828162E-1
3.998995628E0,-1.709178090E-3,-1.838000119E-2,1.784954071E-1,1.794473630E-1
4.003988076E0,-1.594187319E-2,-1.814156771E-2,1.770095825E-1,1.786495231E-1
4.008980524E0,-2.060998976E-2,-8.459150791E-3,1.707878113E-1,1.722347392E-1
4.013972972E0,-2.049070597E-2,-1.305186749E-2,1.693677902E-1,1.711013403E-1
4.018965420E0,-2.032250166E-2,1.335814595E-3,1.774539948E-1,1.786188924E-1
4.023957868E0,-2.495299280E-2,-1.763421297E-2,1.759767532E-1,1.786097282E-1
4.028950316E0,-2.490079403E-2,-3.208339214E-3,1.840114594E-1,1.857163433E-1
4.033942764E0,-1.070457697E-2,-3.198400140E-3,1.777334213E-1,1.780842126E-1
4.038935212E0,-1.087333262E-2,-7.835775614E-3,1.857557297E-1,1.862386100E-1
4.043927659E0,1.275399327E-2,1.709744334E-3,1.747140884E-1,1.751873291E-1
4.048920107E0,7.743358612E-3,1.677826047E-3,1.685113907E-1,1.686975503E-1
4.053912555E0,1.232255995E-2,-3.051206470E-3,1.623611450E-1,1.628566755E-1
4.058905003E0,2.720326185E-3,-1.723785698E-2,1.610088348E-1,1.619518101E-1
4.063897451E0,-2.052277327E-3,-2.185952663E-2,1.596670151E-1,1.611694960E-1
4.068889899E0,-6.786227226E-3,-2.164390683E-2,1.630859375E-1,1.646558064E-1
4.073882347E0,-1.627810299E-2,-2.142839134E-2,1.712255478E-1,1.733272650E-1
4.078874795E0,-1.624728739E-2,-2.126750350E-2,1.603021622E-1,1.625209656E-1
4.083867243E0,-1.621560752E-2,-1.635861397E-2,1.494703293E-1,1.512346836E-1
4.088859691E0,-2.088154852E-2,-1.618796587E-2,1.529750824E-1,1.552400243E-1
4.093852139E0,-1.136429608E-2,-1.132056117E-2,1.564502716E-1,1.572704353E-1
4.098844587E0,-1.928672194E-3,-1.119275391E-2,1.456537247E-1,1.460958761E-1
4.103837034E0,-2.016380429E-3,-1.619294286E-3,1.634349823E-1,1.634554415E-1
4.108829482E0,-2.053320408E-3,-1.586902142E-2,1.668224335E-1,1.675880851E-1
4.113821930E0,2.658545971E-3,-1.575447619E-2,1.559362411E-1,1.567526162E-1
4.118814378E0,-2.165883780E-3,-1.089239120E-2,1.641349792E-1,1.645102631E-1
4.123806826E0,2.600386739E-3,-6.069108844E-3,1.627674103E-1,1.629012767E-1
4.128799274E0,-6.970927119E-3,-6.035372615E-3,1.566638947E-1,1.569350039E-1
4.133791722E0,-1.171398163E-2,-1.549892128E-2,1.363649368E-1,1.377418960E-1
4.138784170E0,-1.166900992E-2,-1.533539593E-2,1.352300644E-1,1.365961584E-1
4.143776618E0,-3.996173292E-2,-5.727469921E-3,1.435985565E-1,1.491653091E-1
4.148769066E0,-3.957890719E-2,8.497685194E-3,1.471481323E-1,1.526147876E-1
4.153761514E0,-2.505740523E-2,3.660663962E-3,1.411743164E-1,1.434275484E-1
4.158753962E0,-2.030538023E-2,-1.083105803E-3,1.210079193E-1,1.227045155E-1
4.163746409E0,-1.100052893E-2,3.707945347E-3,1.200065613E-1,1.205667253E-1
4.168738857E0,7.776156068E-3,-1.053406298E-2,1.285095215E-1,1.291748126E-1
4.173731305E0,1.710325480E-2,8.530020714E-3,1.511821747E-1,1.523854735E-1
4.178723753E0,2.181033790E-2,-1.050066948E-2,1.546697617E-1,1.565525154E-1
4.183716201E0,2.183227241E-2,-2.472680807E-2,1.581249237E-1,1.615288044E-1
4.188708649E0,1.230691373E-2,-2.458806336E-2,1.568031311E-1,1.591956498E-1
4.193701097E0,2.756074071E-3,-1.020669937E-2,1.554946899E-1,1.558536854E-1
4.198693545E0,-1.146481931E-2,4.156574607E-3,1.352052689E-1,1.357541304E-1
4.203685993E0,-1.617167890E-2,-1.019261777E-2,1.150836945E-1,1.166604877E-1
4.208678441E0,-1.139362156E-2,-1.007410884E-2,1.188764572E-1,1.198453769E-1
4.213670889E0,-1.130010188E-2,-5.258545280E-3,1.178855896E-1,1.185426372E-1
4.218663337E0,-2.065190673E-2,-4.309266806E-4,1.358976364E-1,1.374585557E-1
4.223655784E0,-2.987559140E-2,-4.955530167E-4,1.300134659E-1,1.334027655E-1
4.228648232E0,-3.432522714E-2,1.368583739E-2,1.289281845E-1,1.341193503E-1
4.233640680E0,-3.409194946E-2,4.057914019E-3,1.041126251E-1,1.096273980E-1
4.238633128E0,-5.472317338E-3,-1.963262260E-2,1.032495499E-1,1.052418913E-1
4.243625576E0,3.810971975E-3,-5.189925432E-3,1.023941040E-1,1.025963516E-1
4.248618024E0,1.766265929E-2,-5.061715841E-3,9.205150604E-2,9.386730136E-2
4.253610472E0,1.256009936E-2,-9.733572602E-3,1.055335999E-1,1.067231897E-1
4.258602920E0,2.189964056E-2,-2.866335213E-2,6.191825867E-2,7.165928250E-2
4.263595368E0,8.003319800E-2,-5.095116794E-2,-1.116220474E0,1.120245277E0
4.268587816E0,3.969677687E-1,1.060227007E-1,-1.472517967E0,1.528768585E0
4.273580264E0,3.470967114E-1,3.160098791E-1,-4.962368011E-1,6.830734467E-1
4.278572712E0,-1.065295935E-2,2.441357672E-1,8.728027344E-2,2.594871953E-1
4.283565159E0,-9.893675148E-2,1.080080867E-2,2.575464249E-1,2.761074052E-1
4.288557607E0,-7.706315815E-2,-1.930193901E-1,5.593347549E-1,5.966997431E-1
4.293550055E0,-1.182284802E-1,-2.729083598E-1,9.060859680E-1,9.536502125E-1
4.298542503E0,-1.609475762E-1,-2.016654909E-1,9.697780609E-1,1.003515112E0
4.303534951E0,-2.189855725E-1,-1.812571287E-2,7.242803574E-1,7.568786286E-1
4.308527399E0,-2.677526772E-1,9.689655900E-2,5.473012924E-1,6.169433880E-1
4.313519847E0,-1.982144266E-1,7.774935663E-2,4.715204239E-1,5.173639256E-1
4.318512295E0,-1.066428721E-1,1.780509949E-3,3.773908615E-1,3.921730928E-1
4.323504743E0,-1.025421172E-1,-8.315491676E-2,3.837747574E-1,4.058481125E-1
4.328497191E0,-1.042523384E-1,-1.395082474E-1,5.752954483E-1,6.010789915E-1
4.333489639E0,-6.424276531E-2,-1.920334995E-1,7.414522171E-1,7.686061332E-1
4.338482087E0,4.588168114E-2,-2.220814228E-1,7.542381287E-1,7.875915450E-1
4.343474534E0,9.278386831E-2,-1.964989007E-1,7.051534653E-1,7.378767334E-1
4.348466982E0,1.010924727E-1,-1.298430860E-1,5.757255554E-1,5.987811204E-1
4.353459430E0,2.907058597E-2,-4.552532732E-2,2.241764069E-1,2.305920983E-1
4.358451878E0,-9.334284067E-2,7.664634287E-2,-4.900751114E-1,5.047387072E-1
4.363444326E0,-8.734628558E-3,1.950717568E-1,-9.799156189E-1,9.991816172E-1
4.368436774E0,1.428848058E-1,2.867031395E-1,-1.104742050E0,1.150247693E0
4.373429222E0,2.178747356E-1,3.135090470E-1,-9.578161240E-1,1.031100892E0
4.378421670E0,7.890893519E-2,2.087229639E-1,-5.936517715E-1,6.342036909E-1
4.383414118E0,-1.013221890E-1,1.025351882E-2,-1.233015060E-1,1.599205491E-1
4.388406566E0,-8.055704087E-2,-1.729301661E-1,3.146228790E-1,3.679427064E-1
4.393399014E0,5.949676037E-3,-2.371596396E-1,5.779323578E-1,6.247286639E-1
4.398391462E0,1.033590734E-2,-1.930829585E-1,6.490821838E-1,6.772706558E-1
4.403383909E0,-6.639959663E-2,-7.917650044E-2,4.964389801E-1,5.070793682E-1
4.408376357E0,-5.686466396E-2,2.887929976E-2,2.548408508E-1,2.627003297E-1
4.413368805E0,3.821828961E-2,7.956755161E-2,5.769729614E-3,8.845859320E-2
4.418361253E0,6.148506701E-2,9.762303531E-2,-1.319885254E-1,1.753044247E-1
4.423353701E0,-1.480102539E-2,7.856990397E-2,-1.261253357E-1,1.493315120E-1
4.428346149E0,-4.280941188E-2,4.589518905E-2,-1.108646393E-2,6.373322372E-2
4.433338597E0,-2.800124884E-2,-2.459754050E-2,1.172389984E-1,1.230206962E-1
4.438331045E0,-8.929878473E-3,-6.657920778E-2,1.685104370E-1,1.814064525E-1
4.443323493E0,-2.346432954E-2,-8.033922315E-2,1.338701248E-1,1.578802580E-1
4.448315941E0,-1.898556948E-2,-5.176265538E-2,7.576560974E-2,9.370299867E-2
4.453308389E0,2.354694903E-2,-9.333431721E-3,1.339149475E-2,2.865142035E-2
4.458300837E0,4.218991101E-2,3.764611483E-2,-5.725860596E-3,5.683312443E-2
4.463293284E0,1.824907959E-2,3.236071765E-2,-5.685806274E-3,3.758421671E-2
4.468285732E0,-1.958313584E-2,1.798319817E-2,4.659366608E-2,5.364572997E-2
4.473278180E0,-9.615063667E-3,-5.565345287E-3,1.364307404E-1,1.368823196E-1
4.478270628E0,-1.418296993E-2,-2.411834896E-2,1.970319748E-1,1.990086694E-1
4.483263076E0,-1.417052746E-2,-2.372889221E-2,2.143898010E-1,2.161639446E-1
4.488255524E0,-2.855716646E-2,-1.885123551E-2,1.651201248E-1,1.686283975E-1
4.493248024E0,1.400449872E-2,-1.416815817E-2,8.302021027E-2,8.537691727E-2
4.498240524E0,1.832541823E-2,4.720553756E-3,6.351470947E-3,1.996110629E-2
4.503233024E0,3.820195794E-3,1.405651867E-2,-2.694225311E-2,3.062784054E-2
4.508225524E0,-5.503714085E-3,9.225413203E-3,1.770973206E-3,1.088739930E-2
4.513218024E0,-9.948611259E-3,-2.615451813E-4,3.024482727E-2,3.184011383E-2
4.518210524E0,-2.870757878E-2,-9.619385004E-3,8.222675323E-2,8.762360752E-2
4.523203024E0,-3.326983005E-2,-3.314401209E-2,1.100358963E-1,1.196382280E-1
4.528195524E0,-3.795006126E-2,-2.333702147E-2,1.281166077E-1,1.356417667E-1
4.533188024E0,-1.425512135E-2,-4.217907786E-3,1.175556183E-1,1.184918673E-1
4.538180524E0,1.399083436E-2,4.447400570E-4,8.333969116E-2,8.450707286E-2
4.543173024E0,1.841615140E-2,3.215670586E-4,4.940605164E-2,5.272775338E-2
4.548165524E0,8.815884590E-3,9.747236967E-3,2.999782562E-2,3.275054185E-2
4.553158024E0,-6.011575460E-4,4.900485277E-3,3.449344635E-2,3.484499946E-2
4.558150524E0,-9.836480021E-3,9.642720222E-3,5.794525146E-2,5.955997448E-2
4.563143024E0,-1.915091276E-2,-9.346187115E-3,7.645702362E-2,7.937118579E-2
4.568135524E0,-2.854256332E-2,-9.182855487E-3,9.006786346E-2,9.492746065E-2
4.573128024E0,-1.901559532E-2,-3.286589682E-2,1.130628586E-1,1.192684788E-1
4.578120524E0,-1.442101598E-2,-1.836434007E-2,1.073760986E-1,1.098855825E-1
4.583113024E0,-4.960134625E-3,-8.782938123E-3,9.223651886E-2,9.278641252E-2
4.588105524E0,-9.771957994E-3,-1.827545464E-2,6.772518158E-2,7.082502118E-2
4.593098024E0,-4.943430424E-3,5.550697446E-3,4.816532135E-2,4.873546888E-2
4.598090524E0,-9.547621012E-3,1.023666561E-2,4.301357269E-2,4.523398971E-2
4.603083024E0,-1.421797276E-2,1.013432443E-2,4.265499115E-2,4.609016762E-2
4.608075524E0,-9.405255318E-3,5.335211754E-3,3.280448914E-2,3.454066907E-2
4.613068024E0,-1.903185248E-2,-4.119992256E-3,4.203319550E-2,4.632467235E-2
4.618060524E0,-1.917630434E-4,-4.000172019E-3,4.168987274E-2,4.188178170E-2
4.623053024E0,1.859585941E-2,-3.932222724E-3,6.508827209E-2,6.780672184E-2
4.628045524E0,8.839190006E-3,-1.811037958E-2,7.404613495E-2,7.673947634E-2
4.633038024E0,8.765354753E-3,-1.322719455E-2,8.767414093E-2,8.909851350E-2
4.638030524E0,-6.523430347E-4,-1.788331568E-2,9.643745422E-2,9.808374538E-2
4.643022972E0,-5.243033171E-3,-1.300357282E-2,8.613395691E-2,8.726763911E-2
4.648015420E0,-1.469898224E-2,6.029292941E-3,7.591724396E-2,7.756184876E-2
4.653007868E0,-2.892671525E-2,1.065883040E-2,7.528495789E-2,8.135226122E-2
4.658000316E0,-2.884329855E-2,1.055218279E-2,5.566501617E-2,6.357576943E-2
4.662992764E0,-1.456677914E-2,1.519495249E-2,5.045509338E-2,5.466986449E-2
4.667985212E0,-1.460058987E-2,1.030351222E-2,5.003643036E-2,5.313176029E-2
4.672977659E0,-2.877265215E-4,7.545202971E-4,3.537559509E-2,3.538481052E-2
4.677970107E0,-2.855062485E-4,-1.821039617E-2,3.033351898E-2,3.538110253E-2
4.682962555E0,-1.943479478E-2,-1.317286491E-2,4.433155060E-2,5.016494789E-2
4.687955003E0,-9.830132127E-3,-1.772609353E-2,5.346202850E-2,5.717547010E-2
4.692947451E0,-5.002349615E-3,-1.279596984E-2,6.251430511E-2,6.400623946E-2
4.697939899E0,-2.664923668E-4,-3.261864185E-3,6.199264526E-2,6.207897263E-2
4.702932347E0,4.378229380E-3,-1.285289228E-2,6.622314453E-2,6.760081807E-2
4.707924795E0,-4.610866308E-4,1.430168748E-3,5.617332458E-2,5.619341935E-2
4.712917243E0,-5.090981722E-4,1.084725559E-2,5.095577240E-2,5.210002760E-2
4.717909691E0,-5.579590797E-4,1.294508576E-3,5.053329468E-2,5.055295186E-2
